game_id,event_pk,event_id,type_id,period_id,min,sec,timestamp_utc,team_id,player_id,outcome,possession_id,sequence_id,x,y,distance_m,angle_rad,is_goal,shot_time_ms,databallpy_event_id,databallpy_event,event_datetime_utc,event_time_ms_sync,tracking_frame_idx,sync_tracking_datetime,sync_tracking_time_ms,tracking_period,sync_certainty,sync_delta_ms,sync_aligned,goal_diff,time_since_last_event_s,shot_body_part,play_pattern
2442547,2702437229,457,15,1,39,29,2024-07-21T12:41:10.718,418,486864,1,,,97.0,29.5,14.22250775259061,0.120958281783791,0,1721565670718,739,shot,2024-07-21 12:41:10.718,1721565670718,59225,1975-01-01 00:39:29+00:00,157768769000,1,0.98618859978684,-1563796901718,True,0,121.0,foot,regular_play
2442547,2702438893,472,15,1,43,7,2024-07-21T12:44:49.132,418,466317,1,,,89.8,34.4,15.005437125268957,0.3531633030802358,0,1721565889132,793,shot,2024-07-21 12:44:49.132,1721565889132,64685,1975-01-01 00:43:07.400000+00:00,157768987400,1,0.984932208078632,-1563796901732,True,0,218.0,foot,corner_kick
2442547,2702442027,520,13,1,43,9,2024-07-21T12:44:50.162,418,499952,1,,,94.6,48.7,5.713826928959264,1.13483488804692,0,1721565890162,795,shot,2024-07-21 12:44:50.162,1721565890162,64771,1975-01-01 00:43:10.840000+00:00,157768990840,1,0.9852114054819988,-1563796899322,True,0,2.0,foot,regular_play
2442547,2702440193,340,15,1,45,22,2024-07-21T12:47:03.327,2827,545540,1,,,87.4,53.0,13.328808607673816,0.5308376754760181,0,1721566023327,840,shot,2024-07-21 12:47:03.327,1721566023327,68041,1975-01-01 00:45:21.640000+00:00,157769121640,1,0.8069536149821155,-1563796901687,True,0,133.0,foot,penalty
2442547,2702449303,378,13,2,46,38,2024-07-21T13:06:33.002,2827,545540,1,,,87.4,69.3,18.550135584035484,0.2837130408953054,0,1721567193002,903,shot,2024-07-21 13:06:33.002,1721567193002,71485,1975-01-01 01:01:37.280000+00:00,157770097280,2,0.8206573464685474,-1563797095722,True,0,2776.0,right_foot,crossed_free_kick
2442547,2702449761,552,15,2,47,27,2024-07-21T13:07:22.276,418,499952,1,,,90.5,40.9,11.686324682439729,0.5332211704416698,0,1721567242276,919,shot,2024-07-21 13:07:22.276,1721567242276,72792,1975-01-01 01:02:29.560000+00:00,157770149560,2,0.985656343936512,-1563797092716,True,0,49.0,right_foot,regular_play
2442547,2702450117,556,15,2,48,6,2024-07-21T13:08:01.168,418,179459,1,,,76.9,34.3,26.384590754048087,0.2533668700838646,0,1721567281168,928,shot,2024-07-21 13:08:01.168,1721567281168,73672,1975-01-01 01:03:04.760000+00:00,157770184760,2,0.96043173785418,-1563797096408,True,0,39.0,foot,set_piece
2442547,2702452587,627,15,2,53,20,2024-07-21T13:13:15.171,418,461009,1,,,85.2,52.1,15.538518188839628,0.4609790793054018,0,1721567595171,1044,shot,2024-07-21 13:13:15.171,1721567595171,81534,1975-01-01 01:08:19.240000+00:00,157770499240,2,0.9279793064522106,-1563797095931,True,0,314.0,foot,penalty
2442547,2702454689,683,13,2,57,48,2024-07-21T13:17:42.657,418,226960,1,,,89.6,71.6,18.217436202671337,0.2448958518791665,0,1721567862657,1138,shot,2024-07-21 13:17:42.657,1721567862657,88272,1975-01-01 01:12:48.760000+00:00,157770768760,2,0.9907884230241276,-1563797093897,True,0,268.0,right_foot,crossed_free_kick
2442547,2702459475,576,13,2,66,17,2024-07-21T13:26:12.150,2827,488041,1,,,95.5,33.8,11.929457481968749,0.2610446444624559,0,1721568372150,1298,shot,2024-07-21 13:26:12.150,1721568372150,101020,1975-01-01 01:21:18.680000+00:00,157771278680,2,0.9931999362344024,-1563797093470,True,0,509.0,left_foot,regular_play
2442547,2702460447,760,13,2,68,18,2024-07-21T13:28:13.502,418,466317,1,,,72.2,41.1,29.68232612392264,0.2404652259769762,0,1721568493502,1318,shot,2024-07-21 13:28:13.502,1721568493502,104067,1975-01-01 01:23:20.560000+00:00,157771400560,2,0.988524510216809,-1563797092942,True,0,121.0,right_foot,counter_attack
2442547,2702463253,816,15,2,75,21,2024-07-21T13:35:15.808,418,486864,1,,,90.9,39.7,11.79398943541158,0.5059310319794227,0,1721568915808,1424,shot,2024-07-21 13:35:15.808,1721568915808,114611,1975-01-01 01:30:22.320000+00:00,157771822320,2,0.9932938398357236,-1563797093488,True,0,423.0,foot,regular_play
2442547,2702463655,823,16,2,76,19,2024-07-21T13:36:14.523,418,486864,1,,,96.2,46.2,4.73247725209535,1.270647603364374,1,1721568974523,1431,shot,2024-07-21 13:36:14.238,1721568974238,116072,1975-01-01 01:31:20.760000+00:00,157771880760,2,0.9932537541864764,-1563797093763,True,0,58.0,head,set_piece
2442547,2702468187,779,15,2,88,46,2024-07-21T13:48:41.537,2827,213298,1,,,85.8,54.8,15.197277012530902,0.4632527471327383,0,1721569721537,1662,shot,2024-07-21 13:48:41.537,1721569721537,134693,1975-01-01 01:43:45.600000+00:00,157772625600,2,0.8801553448056358,-1563797095937,True,1,747.0,right_foot,regular_play
2442547,2702469441,816,13,2,93,22,2024-07-21T13:53:16.728,2827,487173,1,,,73.0,36.6,29.649162658975715,0.2343104600892325,0,1721569996728,1732,shot,2024-07-21 13:53:16.728,1721569996728,141597,1975-01-01 01:48:21.760000+00:00,157772901760,2,0.8539108667564514,-1563797094968,True,1,276.0,left_foot,regular_play
2442547,2702469449,817,13,2,93,25,2024-07-21T13:53:19.824,2827,213298,1,,,87.8,48.9,12.77680174014217,0.5572084692654125,0,1721569999824,1733,shot,2024-07-21 13:53:19.824,1721569999824,141615,1975-01-01 01:48:22.480000+00:00,157772902480,2,0.7681124552404633,-1563797097344,True,1,3.0,foot,regular_play
